"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"충청남도","합계","2인","","307909","298731","289441","281033","271340","262032","253438","244735","235819","228729","225178","230141","224302","218781","214681","208292","206257","201406","196448","191553","186810","180730","173932","166645","159124","152763",
"충청남도","합계","3인","","162711","161028","159411","158961","158705","160060","160464","159431","157472","155190","152075","140340","139095","138057","137353","134566","132403","130573","128580","126717","124675","125443","123724","121640","119371","117515",
"충청남도","합계","4인","","107493","108879","110502","113662","118695","121859","123587","126682","128409","128661","128792","126067","129062","132148","135067","136141","133885","136808","139611","142301","144758","144179","145638","146972","148116","149223",
"충청남도","합계","5인이상","","30869","32288","33909","36152","39141","41967","44928","47973","50668","52403","53398","50464","52338","54327","56499","58649","61119","62788","64489","66205","67883","73867","76883","79895","82896","86238",
"충청남도","24세이하","계","","27776","29530","31277","31893","34056","33701","29059","28139","27996","27796","27062","30833","30918","31202","31774","32942","30496","29532","29586","29744","29956","28183","26592","24998","23587","22474",
"충청남도","24세이하","1인","","24883","26288","27639","27955","29939","29588","24980","24016","23844","23553","22307","25009","23970","23155","22624","22516","21137","20023","19607","19239","18865","18393","17025","15674","14461","13464",
"충청남도","24세이하","2인","","2093","2312","2552","2702","2767","2713","2633","2645","2647","2670","3060","4047","4868","5678","6502","7454","6510","6612","6929","7292","7692","6699","6426","6153","5915","5753",
"충청남도","24세이하","3인","","538","625","729","840","906","923","957","996","1014","1066","1151","1236","1433","1620","1803","2015","2005","2048","2164","2291","2432","2066","2093","2103","2121","2142",
"충청남도","24세이하","4인","","216","251","294","319","366","386","391","384","385","398","427","410","484","553","617","688","616","616","640","662","690","660","672","681","692","704",
"충청남도","24세이하","5인이상","","46","54","63","77","78","91","98","98","106","109","117","131","163","196","228","269","228","233","246","260","277","365","376","387","398","411",
"충청남도","25~29세","계","","47167","47292","47421","47785","46689","43224","40300","38979","37668","36514","36718","37449","37586","38666","39836","40014","40888","40264","39003","37174","35437","35350","35801","35991","36059","36082",
"충청남도","25~29세","1인","","35534","35172","34745","34342","32937","29694","26775","25255","24070","23063","22517","22242","21413","21186","21043","20388","20118","19140","17892","16436","15071","13717","12740","11725","10706","9765",
"충청남도","25~29세","2인","","7932","8077","8240","8488","8458","8036","7697","7563","7313","7101","7512","7799","8265","8908","9558","9950","9922","10024","9960","9732","9513","9715","9748","9711","9641","9566",
"충청남도","25~29세","3인","","2544","2766","3020","3323","3505","3630","3839","4073","4123","4147","4366","4665","4998","5437","5874","6171","6841","7004","7043","6956","6867","7543","8324","9009","9641","10208",
"충청남도","25~29세","4인","","974","1070","1179","1337","1451","1511","1614","1681","1713","1737","1832","2190","2310","2478","2647","2751","3149","3216","3224","3175","3123","3437","3934","4384","4809","5192",
"충청남도","25~29세","5인이상","","183","207","237","295","338","353","375","407","449","466","491","553","600","657","714","754","858","880","884","875","863","938","1055","1162","1262","1351",
"충청남도","30~34세","계","","61874","61039","60198","58636","57094","55640","55148","56645","58581","60522","61879","61787","62592","62317","60752","58232","56336","56646","57173","57829","58199","59269","59415","59432","59327","59104",
"충청남도","30~34세","1인","","33874","32518","31063","29256","27203","24878","23346","22772","22473","22015","21402","19965","19360","18437","17166","15701","14144","13354","12653","12008","11335","9954","8992","8056","7153","6293",
"충청남도","30~34세","2인","","13949","13705","13451","12757","12281","11952","11705","11856","11865","12143","12738","12372","12495","12409","12060","11527","11003","10703","10458","10250","10002","10067","9441","8829","8222","7637",
"충청남도","30~34세","3인","","8825","9142","9490","9789","10116","10534","10960","11762","12601","13374","13810","14058","14553","14794","14725","14399","14006","14202","14445","14715","14912","16168","16222","16242","16224","16174",
"충청남도","30~34세","4인","","4361","4707","5103","5612","6107","6673","7295","8107","9105","10100","10759","11952","12596","13010","13131","13003","13528","14562","15615","16671","17612","18302","19576","20750","21829","22790",
"충청남도","30~34세","5인이상","","865","967","1091","1222","1387","1603","1842","2148","2537","2890","3170","3440","3588","3667","3670","3602","3655","3825","4002","4185","4338","4778","5184","5555","5899","6210",
"충청남도","35~39세","계","","66952","67044","67143","70056","73179","75594","78372","79325","77206","74195","72715","69781","70898","72373","73889","75126","75648","75783","74390","72875","71444","71511","71341","71807","72186","72278",
"충청남도","35~39세","1인","","24068","23411","22686","22173","21516","20461","20050","19573","18300","16986","16117","14770","14359","14031","13695","13317","12589","11773","10749","9760","8828","7831","7172","6593","6015","5425",
"충청남도","35~39세","2인","","11882","11739","11574","11630","11771","11925","12090","11801","11236","10855","10681","9807","9562","9364","9175","8951","8995","8501","7856","7225","6633","6754","6354","6014","5676","5319",
"충청남도","35~39세","3인","","14734","14718","14698","15444","16232","16873","17229","17201","16586","15687","15237","14092","14223","14429","14643","14805","14748","14360","13698","13037","12418","12326","11857","11496","11128","10718",
"충청남도","35~39세","4인","","13120","13738","14416","16312","18382","20213","21880","22958","23009","22504","22449","23201","24464","25825","27194","28426","28983","30416","31189","31830","32435","32327","33146","34244","35283","36165",
"충청남도","35~39세","5인이상","","3148","3438","3769","4497","5278","6122","7123","7792","8075","8163","8231","7911","8290","8724","9182","9627","10333","10733","10898","11023","11130","12273","12812","13460","14084","14651",
"충청남도","40~44세","계","","82265","84875","87499","85908","83173","79817","78548","79885","80589","81493","83592","84425","85540","85061","83980","81485","80074","77859","78323","78918","80493","80276","79287","77744","75972","74156",
"충청남도","40~44세","1인","","21771","21987","22134","20938","19404","17626","16826","16781","16585","16286","16242","16110","15423","14458","13398","12154","11660","10714","10158","9603","9150","8094","7492","6854","6216","5584",
"충청남도","40~44세","2인","","12493","12815","13121","12668","12166","11857","11810","11908","11779","11795","12058","11617","11187","10549","9857","9005","9057","8521","8286","8061","7929","8019","7648","7226","6791","6358",
"충청남도","40~44세","3인","","17421","17839","18241","17723","16906","16193","15754","15809","15859","16147","16351","16269","16214","15855","15395","14673","13980","13202","12883","12583","12427","12341","12197","11965","11701","11428",
"충청남도","40~44세","4인","","23481","24570","25713","25906","25712","25046","24844","25546","26067","26606","27813","29544","31093","32039","32704","32709","31486","31523","32620","33784","35388","34302","34091","33646","33100","32529",
"충청남도","40~44세","5인이상","","7099","7664","8290","8673","8985","9095","9314","9841","10299","10659","11128","10885","11623","12160","12626","12944","13891","13899","14376","14887","15599","17520","17859","18053","18164","18257",
"충청남도","45~49세","계","","91732","89446","87172","88422","89512","91202","91801","92110","91669","89408","86818","85195","81608","82078","82942","84356","85344","85875","84727","82559","78566","75395","70796","66862","63442","60041",
"충청남도","45~49세","1인","","23766","22679","21580","21280","20684","20029","19542","19212","18440","17386","16589","16904","15456","14802","14185","13618","13369","12860","12090","11187","10069","8655","7693","6814","5987","5158",
"충청남도","45~49세","2인","","17697","17273","16843","17271","17221","17765","18055","17630","17253","16930","16414","16343","15337","15100","14940","14844","15509","15540","15269","14821","14049","13520","12176","10947","9805","8670",
"충청남도","45~49세","3인","","19959","19571","19184","19737","20067","21003","21516","21678","21528","20994","20426","19523","18705","18820","19024","19331","19278","19383","19109","18603","17689","16779","15566","14504","13551","12599",
"충청남도","45~49세","4인","","22994","22616","22253","22524","23433","23993","24037","24546","25068","24685","24098","23510","23113","23836","24676","25669","25183","25733","25782","25508","24646","23541","22438","21545","20816","20079",
"충청남도","45~49세","5인이상","","7316","7307","7312","7610","8107","8412","8651","9044","9380","9413","9291","8915","8997","9520","10117","10894","12005","12359","12477","12440","12113","12900","12923","13052","13283","13535",
"충청남도","50~54세","계","","100575","100331","100095","99404","96841","92941","90963","88003","86068","86933","88474","87995","88389","86511","84515","79315","76555","72786","68441","65613","62595","59735","59616","58534","57179","55949",
"충청남도","50~54세","1인","","28854","28118","27335","25310","23764","21712","20666","19869","19106","18602","18286","19504","18799","17607","16398","14601","13387","12220","10959","9936","8863","7637","7302","6822","6299","5765",
"충청남도","50~54세","2인","","26619","26678","26735","26892","25438","24301","24148","22877","22148","22453","23242","24891","25015","24513","24013","22586","22591","21318","19886","18886","17793","16778","16162","15274","14292","13315",
